ID,Seller ID,Name,Price (After Discount),Price (Before Discount),Sales Count,Rating Average,Number Reviews,Discount Rate,URL
12377498,1,Sách Bố Con Cá Gai (Tái Bản),77000,110000,9239,5.0,1310,30,https://tiki.vn/sach-bo-con-ca-gai-tai-ban-p12377498.html?spid=12377499
9687403,1,"Sách The Book Of Leadership - Dẫn Dắt Bản Thân, Đội Nhóm Và Tổ Chức Vươn Xa",152600,250000,8119,4.8,583,39,https://tiki.vn/sach-the-book-of-leadership-dan-dat-ban-than-doi-nhom-va-to-chuc-vuon-xa-p9687403.html?spid=9687404
8886001,1,Sách Giết Con Chim Nhại (Tái Bản),101500,145000,14172,4.8,1556,30,https://tiki.vn/sach-giet-con-chim-nhai-tai-ban-p8886001.html?spid=8886002
924313,1,Sách Tuyển Tập Thơ Văn Hồ Chí Minh,48100,72000,476,4.8,54,33,https://tiki.vn/sach-tuyen-tap-tho-van-ho-chi-minh-p924313.html?spid=10102403
278998287,1,Sách Những Chủ Nhật Của Một Thị Dân Paris,90300,129000,37,4.5,2,30,https://tiki.vn/sach-nhung-chu-nhat-cua-mot-thi-dan-paris-p278998287.html?spid=278998288
278727719,185035,Giải Mã Tâm Lý Hành Vi Về Tiền,172080,239000,65,5.0,1,28,https://tiki.vn/giai-ma-tam-ly-hanh-vi-ve-tien-p278727719.html?spid=278727720
278192559,1,Sách Dịch Vụ Vượt Mong Đợi,137830,179000,112,5.0,4,23,https://tiki.vn/sach-dich-vu-vuot-mong-doi-p278192559.html?spid=278192560
277857896,1,Sách Gen Alpha Và Rối Loạn Lo Âu,138000,219000,81,5.0,1,37,https://tiki.vn/sach-gen-alpha-va-roi-loan-lo-au-p277857896.html?spid=277857897
277138921,1,Sách 50 câu hỏi về nhân sinh quan,138600,180000,88,5.0,6,23,https://tiki.vn/sach-50-cau-hoi-ve-nhan-sinh-quan-p277138921.html?spid=277138922
276886061,1,Sách Hạnh Phúc Cầm Tay,76800,99000,43,5.0,297,22,https://tiki.vn/sach-hanh-phuc-cam-tay-p276886061.html?spid=276886064
276230746,1,Hirayasumi – Những Tháng Ngày Chơi Vơi (Tập 2),63000,68000,130,5.0,12,7,https://tiki.vn/hirayasumi-nhung-thang-ngay-choi-voi-tap-2-p276230746.html?spid=276230750
274958310,11216,Sách Vở bài tập Tiếng Việt 4- tập hai- Chân Trời Sáng Tạo (Kèm Nilon bọc Sách),35000,35000,137,5.0,2,0,https://tiki.vn/sach-vo-bai-tap-tieng-viet-4-tap-hai-chan-troi-sang-tao-p274958310.html?spid=274958311
274761882,1,Sách Thời khắc còn lại,132000,155000,85,5.0,14,15,https://tiki.vn/sach-thoi-khac-con-lai-p274761882.html?spid=274761884
273958138,1,Sách Nỗi Đau Này Không Thuộc Về Bạn,144760,188000,173,5.0,6,23,https://tiki.vn/sach-noi-dau-nay-khong-thuoc-ve-ban-p273958138.html?spid=273958140
273279860,113115,Gọt Bút Chì Điện Tự Động Deli Kèm Sticker Dễ Thương - 3 Chế Độ Tiện Lợi An Toàn Trẻ Nhỏ Học Sinh Văn Phòng Bút Chì Gỗ 2B,394200,394200,10,4.5,2,0,https://tiki.vn/got-but-chi-dien-tu-dong-deli-kem-sticker-de-thuong-3-che-do-tien-loi-an-toan-tre-nho-hoc-sinh-van-phong-but-chi-go-2b-p273279860.html?spid=273279862
273103346,1,Sách Hannibal: Kẻ Thù Vĩ Đại Nhất Của La Mã,125000,189000,123,5.0,22,34,https://tiki.vn/sach-hannibal-ke-thu-vi-dai-nhat-cua-la-ma-p273103346.html?spid=273103349
271495367,1,Sách Bẫy hạnh phúc,179600,239000,662,5.0,33,25,https://tiki.vn/sach-bay-hanh-phuc-p271495367.html?spid=271495370
271411085,1,"Sách Nói Sao Cho Trẻ Chịu Nghe, Nghe Sao Cho Trẻ Chịu Nói (TB)",171000,225000,164,5.0,2,24,https://tiki.vn/sach-noi-sao-cho-tre-chiu-nghe-nghe-sao-cho-tre-chiu-noi-tb-p271411085.html?spid=271411086
249854319,57650,Combo  sách cờ vua 1-2-3,375000,375000,36,5.0,3,0,https://tiki.vn/combo-sach-co-vua-1-2-3-p249854319.html?spid=249854320
210765544,1,Sách Chú heo Giáng Sinh,110000,150000,190,4.6,9,27,https://tiki.vn/sach-chu-heo-giang-sinh-p210765544.html?spid=210765552
208561144,3196,"Hộp đựng bút, khay bút 4 NGĂN để bàn kim loại đa năng - màu đen Legaxi",72000,72000,160,5.0,8,0,https://tiki.vn/hop-dung-but-khay-but-4-ngan-de-ban-kim-loai-da-nang-mau-den-legaxi-p208561144.html?spid=208561146
206266518,33067,KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ,190000,190000,472,4.7,31,0,https://tiki.vn/ky-nang-giai-quyet-van-de-p206266518.html?spid=206266519
200772000,1,Sách Đố Bạn Tìm Được Tôi – Bút Chì Sáng Tạo,36400,52000,46,5.0,1,30,https://tiki.vn/sach-do-ban-tim-duoc-toi-but-chi-sang-tao-p200772000.html?spid=200772001
184790643,1,Sách Nền kinh Tế Trải Nghiệm,225900,299000,363,4.7,14,24,https://tiki.vn/sach-nen-kinh-te-trai-nghiem-p184790643.html?spid=184790644
170708219,1,Sách Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,119000,179000,2098,4.8,113,34,https://tiki.vn/sach-dung-bao-gio-chia-doi-loi-ich-trong-moi-cuoc-dam-phan-p170708219.html?spid=170708221
160370177,1,Không Ai Qua Sông (Tập Truyện Ngắn Nguyễn Ngọc Tư)(Tái Bản),76000,100000,345,5.0,30,24,https://tiki.vn/khong-ai-qua-song-tap-truyen-ngan-nguyen-ngoc-tu-tai-ban-p160370177.html?spid=160370178
107802188,1,Sách Bí Mật Tư Duy Triệu Phú (Tái Bản),83160,108000,3037,5.0,334,23,https://tiki.vn/sach-bi-mat-tu-duy-trieu-phu-tai-ban-p107802188.html?spid=107802190
90985718,1,"Sách Càng Mạnh Mẽ, Càng Dịu Dàng (Tái Bản)",94710,123000,2786,5.0,264,23,https://tiki.vn/sach-cang-manh-me-cang-diu-dang-tai-ban-p90985718.html?spid=90985719
86270920,1,Sách Trang Tử Tinh Hoa (Thu Giang Nguyễn Duy Cần )(Tái Bản),63000,75000,665,4.8,86,16,https://tiki.vn/sach-trang-tu-tinh-hoa-thu-giang-nguyen-duy-can-tai-ban-p86270920.html?spid=86270921
75948573,1,Sách Những Quy Tắc Tư Duy,104500,139000,155,4.8,27,25,https://tiki.vn/sach-nhung-quy-tac-tu-duy-p75948573.html?spid=75948575
66619715,1,Sách Vị Tu Sĩ Bán Chiếc Ferrari (Tái Bản),75460,98000,8730,4.8,952,23,https://tiki.vn/sach-vi-tu-si-ban-chiec-ferrari-tai-ban-p66619715.html?spid=66619716
52788074,1,Sách Khu Vườn Mùa Hạ (Tái Bản 2020),59500,85000,1171,5.0,208,30,https://tiki.vn/sach-khu-vuon-mua-ha-tai-ban-2020-p52788074.html?spid=52788075
44251089,1,Sách Văn Học Trong Nhà Trường : Thơ Nguyến Khuyến,35000,38000,310,5.0,49,8,https://tiki.vn/sach-van-hoc-trong-nha-truong-tho-nguyen-khuyen-p44251089.html?spid=44251090
7718737,1,Sách Nghệ Thuật Tư Duy Rành Mạch (Tái Bản),103600,148000,11919,4.8,1040,30,https://tiki.vn/sach-nghe-thuat-tu-duy-ranh-mach-tai-ban-p7718737.html?spid=7718738
1702825,1,Sách Hóa Thân (Tái Bản),37800,54000,2981,4.8,195,30,https://tiki.vn/sach-hoa-than-tai-ban-p1702825.html?spid=1702827
1699263,1,Sách Sinh Ra Để Chạy,141200,188000,4388,4.7,233,25,https://tiki.vn/sach-sinh-ra-de-chay-p1699263.html?spid=1702533
347334,1,Sách Có Hai Con Mèo Ngồi Bên Cửa Sổ,74000,100000,24533,4.7,1341,26,https://tiki.vn/sach-co-hai-con-meo-ngoi-ben-cua-so-p347334.html?spid=39001
279082307,1,Bản Sách Tranh Hàng Xóm Của Tôi Totoro [Tặng Kèm Bookmark + Card PVC],117000,120000,22,5.0,1,3,https://tiki.vn/ban-sach-tranh-hang-xom-cua-toi-totoro-tang-kem-bookmark-card-pvc-p279082307.html?spid=279082308
278813668,1,Người Giáo Viên Tàn Nhẫn,128000,189000,82,4.6,5,32,https://tiki.vn/nguoi-giao-vien-tan-nhan-p278813668.html?spid=278813669
278690049,1,"Sách Giáo Trình Destination Grammar & Vocabulary B1, B2, C1&C2 (Phân Loại Lẻ)",136000,178000,99,4.5,4,24,https://tiki.vn/sach-giao-trinh-destination-grammar-vocabulary-b1-b2-c1-c2-kem-dap-an-phan-loai-le-p278690049.html?spid=278746460
278315209,1,Thám Tử Lừng Danh Conan Vs. Tổ Chức Áo Đen - Tập 1,34300,35000,633,4.8,39,2,https://tiki.vn/tham-tu-lung-danh-conan-vs-to-chuc-ao-den-p278315209.html?spid=2610741
278148874,53660,Sách - Bảng Động Từ Bất Quy Tắc Trong Tiếng Anh,10000,10000,19,5.0,1,0,https://tiki.vn/sach-bang-dong-tu-bat-quy-tac-trong-tieng-anh-p278148874.html?spid=278148876
277875592,53660,Sách - Búp Sen Xanh - Bìa Cứng - Tặng Kèm Obi + Postcard Hành Trình Cứu Nước - Độc Quyền Fahasa,86900,110000,558,5.0,84,21,https://tiki.vn/sach-bup-sen-xanh-bia-cung-tang-kem-obi-postcard-hanh-trinh-cuu-nuoc-doc-quyen-fahasa-p277875592.html?spid=277875593
277759473,1,Sách Life 3.0 – Loài Người Trong Kỷ Nguyên Trí Tuệ Nhân Tạo,133000,199000,87,5.0,6,33,https://tiki.vn/sach-life-3-0-loai-nguoi-trong-ky-nguyen-tri-tue-nhan-tao-p277759473.html?spid=277759474
276933748,1,Combo Giáo Trình Chuẩn HSK 2 - Sách Bài Học và Bài tập (Bộ 2 cuốn),297000,386000,581,5.0,2,23,https://tiki.vn/combo-giao-trinh-chuan-hsk-2-sach-bai-hoc-va-bai-tap-bo-2-cuon-p276933748.html?spid=276949258
276613280,1,Sách Tục Ngữ Phong Dao (Theo bản in của Mặc Lâm năm 1967),105700,145000,14,5.0,1,27,https://tiki.vn/sach-tuc-ngu-phong-dao-theo-ban-in-cua-mac-lam-nam-1967-p276613280.html?spid=276613282
276353086,1,"Sách Lật Tẩy Kẻ Nói Dối: Vén Màn Sự Thật, Nhìn Thấu Điều Kẻ Khác Đang Che Giấu",83930,109000,46,5.0,2,23,https://tiki.vn/sach-lat-tay-ke-noi-doi-ven-man-su-that-nhin-thau-dieu-ke-khac-dang-che-giau-p276353086.html?spid=276353087
276148713,1,Sách Những Mẩu Chuyện Hài Hước Trong Xử Thế Của Người Do Thái - Tái Bản,68000,88000,17,5.0,1,23,https://tiki.vn/sach-nhung-mau-chuyen-hai-huoc-trong-xu-the-cua-nguoi-do-thai-tai-ban-p276148713.html?spid=276148714
275900290,1,Sách Cẩm Nang Tư Duy Học Tập Và Nghiên Cứu,29900,40000,32,4.6,50,25,https://tiki.vn/sach-cam-nang-tu-duy-hoc-tap-va-nghien-cuu-p275900290.html?spid=275900293
275899500,1,Miền Xanh Thẳm (Tủ Sách Vàng - Tác Phẩm Chọn Lọc Dành Cho Thiếu Nhi) [Tái Bản 2024],74000,80000,22,5.0,1,8,https://tiki.vn/mien-xanh-tham-tu-sach-vang-tac-pham-chon-loc-danh-cho-thieu-nhi-tai-ban-2024-p275899500.html?spid=275899501
272111582,1,Sách Người Tính Không Bằng Drama Tính,73920,96000,224,5.0,17,23,https://tiki.vn/sach-nguoi-tinh-khong-bang-drama-tinh-p272111582.html?spid=272111584
271950414,1,Sách Romeo Và Juliet,40600,58000,160,4.7,15,30,https://tiki.vn/sach-romeo-va-juliet-p271950414.html?spid=271950416
271495368,1,"Sách How Brands Grow - Con Đường Tăng Trưởng Thương Hiệu Phần 2 (Những Nghiên Cứu Từ Các Thị Trường Mới Nổi, Dịch Vụ, Hàng Tiêu Dùng Lâu Bền, B2B Và Nhãn Hàng Xa Xỉ)",193100,249000,104,5.0,2,22,https://tiki.vn/sach-how-brands-grow-con-duong-tang-truong-thuong-hieu-phan-2-nhung-nghien-cuu-tu-cac-thi-truong-moi-noi-dich-vu-hang-tieu-dung-lau-ben-b2b-va-nhan-hang-xa-xi-p271495368.html?spid=271495371
271414262,1,Sách Chuyến phiêu lưu kỳ diệu của Edward Tulane,64400,92000,273,5.0,14,30,https://tiki.vn/sach-chuyen-phieu-luu-ky-dieu-cua-edward-tulane-p271414262.html?spid=271414263
262664014,1,Combo Doraemon Truyện Ngắn,209000,220000,372,5.0,28,5,https://tiki.vn/combo-doraemon-truyen-ngan-p262664014.html?spid=262664016
251547360,1,Sách Bách khoa thư về giải tỏa mệt mỏi ở phụ nữ,118200,159000,301,4.8,12,26,https://tiki.vn/sach-bach-khoa-thu-ve-giai-toa-met-moi-o-phu-nu-p251547360.html?spid=251547361
209389165,185035,Bookmark kẹp sách giấy cứng,2000,2000,10599,3.0,2,0,https://tiki.vn/bookmark-kep-sach-giay-cung-p209389165.html?spid=209389166
206678865,1,Sách Dám Nghĩ Lại,129360,168000,2938,5.0,146,23,https://tiki.vn/sach-dam-nghi-lai-p206678865.html?spid=206678866
204631110,267978,Giấy gói quà / giấy quà tặng/ giấy bao tập cao cấp,25000,25000,978,4.8,43,0,https://tiki.vn/giay-goi-qua-giay-qua-tang-giay-bao-tap-cao-cap-p204631110.html?spid=271150989
202879282,1,Sách Timmy Failure: Lỗi Lầm La Liệt,85000,115000,84,4.5,8,26,https://tiki.vn/sach-timmy-failure-loi-lam-la-liet-p202879282.html?spid=202879283
178294073,68619,Trading in The Zone - Thực Hành Kiểm Soát Cảm Xúc bằng Tâm Lý Học Hành Vi trong Đầu Tư và Giao Dịch,295000,295000,2221,4.8,223,0,https://tiki.vn/trading-in-the-zone-thuc-hanh-kiem-soat-cam-xuc-bang-tam-ly-hoc-hanh-vi-trong-dau-tu-va-giao-dich-p178294073.html?spid=178294074
113530805,1,Sách Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản),75600,108000,12174,4.8,1529,30,https://tiki.vn/sach-tuoi-tre-dang-gia-bao-nhieu-tai-ban-p113530805.html?spid=113530807
89402951,1,Sách Giáo Trình Chuẩn HSK 4 - Tập 1 Bài Học (Quét Mã QR Để Nghe File MP3)(Tái Bản),170000,228000,465,4.6,70,25,https://tiki.vn/sach-giao-trinh-chuan-hsk-4-tap-1-bai-hoc-quet-ma-qr-de-nghe-file-mp3-tai-ban-p89402951.html?spid=89402952
85923342,1,Sách Minh Triết Trong Ăn Uống Của Phương Đông (Tái Bản),129360,168000,4359,5.0,278,23,https://tiki.vn/sach-minh-triet-trong-an-uong-cua-phuong-dong-tai-ban-p85923342.html?spid=85923343
19662184,1,Sách Một Lít Nước Mắt (Tái Bản 2019),68600,98000,3483,4.8,481,30,https://tiki.vn/sach-mot-lit-nuoc-mat-tai-ban-2019-p19662184.html?spid=19662185
10227724,1,Sách Cây Bách Buồn (Tái Bản),84000,110000,581,5.0,33,24,https://tiki.vn/sach-cay-bach-buon-tai-ban-p10227724.html?spid=10227725
4371159,1,Sách Nhân Tố Enzyme (Trọn Bộ 4 Cuốn) - Tái Bản,319200,446000,4527,4.5,67,28,https://tiki.vn/sach-nhan-to-enzyme-tron-bo-4-cuon-tai-ban-p4371159.html?spid=4371357
3048355,1,Sách Nhà (Tái Bản),83930,109000,4447,4.8,441,23,https://tiki.vn/sach-nha-tai-ban-p3048355.html?spid=3070291
278880909,1,Chủng Tộc Và Lịch Sử - Claude Lévi-Strauss - Omega Plus,84900,125000,59,5.0,2,32,https://tiki.vn/chung-toc-va-lich-su-claude-levi-strauss-omega-plus-p278880909.html?spid=278949482
278064377,1,Sách Tĩnh Lặng Là Dáng Vẻ Đẹp Nhất Của Bạn,76230,99000,232,5.0,5,23,https://tiki.vn/sach-tinh-lang-la-dang-ve-dep-nhat-cua-ban-p278064377.html?spid=278064378
277827033,1,Sách Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở,232300,299000,232,4.8,435,22,https://tiki.vn/sach-lan-dau-lam-me-tong-hop-nhung-kien-thuc-moi-nhat-ve-mang-thai-va-sinh-no-p277827033.html?spid=277827036
277499663,1,Sách NVIDIA Cỗ Máy Tư Duy Vĩ Đại,167000,249000,166,5.0,12,33,https://tiki.vn/sach-nvidia-co-may-tu-duy-vi-dai-p277499663.html?spid=277499664
277483610,1,Sách Atlas Thế Giới – Tập Bản Đồ Tương Tác: Ngắm Lục Địa – Chạm Núi Sông – Nhớ Địa Danh,300300,330000,12,4.0,2,9,https://tiki.vn/sach-atlas-the-gioi-tap-ban-do-tuong-tac-ngam-luc-dia-cham-nui-song-nho-dia-danh-p277483610.html?spid=277483611
277135761,1,"Sách Nghệ Thuật Manifest Tình Yêu - 15 Kỹ Thuật Đỉnh Cao Thu Hút, Tạo Dựng Và Duy Trì Mối Quan Hệ Lý Tưởng",87200,109000,57,4.5,4,20,https://tiki.vn/sach-nghe-thuat-manifest-tinh-yeu-15-ky-thuat-dinh-cao-thu-hut-tao-dung-va-duy-tri-moi-quan-he-ly-tuong-p277135761.html?spid=277135763
276377313,1,"Sách Bà tóc tím, nhà tiên tri và gã ngốc chống lại tận thế (Jonas Jonasson)",163000,215000,258,4.8,18,24,https://tiki.vn/sach-ba-toc-tim-nha-tien-tri-va-ga-ngoc-chong-lai-tan-the-jonas-jonasson-p276377313.html?spid=276377314
275354839,53660,"Sách Stop Overthinking - Sống Tự Do, Không Âu Lo - 7 Bước Loại Bỏ Suy Nghĩ Tiêu Cực Và Bắt Đầu Suy Nghĩ Tích Cực",64600,95000,491,5.0,21,32,https://tiki.vn/stop-overthinking-song-tu-do-khong-au-lo-7-buoc-loai-bo-suy-nghi-tieu-cuc-va-bat-dau-suy-nghi-tich-cuc-p275354839.html?spid=275354840
275075617,1,Bạch Tuyết Tóc Đỏ Tập 12,28500,30000,20,5.0,2,5,https://tiki.vn/bach-tuyet-toc-do-tap-12-p275075617.html?spid=275075619
275034837,1,Sách Bộ não thứ hai - Tương lai của sự kết hợp giữa não bộ và công nghệ,135000,169000,37,5.0,2,20,https://tiki.vn/sach-bo-nao-thu-hai-tuong-lai-cua-su-ket-hop-giua-nao-bo-va-cong-nghe-p275034837.html?spid=275034840
274845339,1,Sách Đắc Nhân Tâm,56200,86000,585,4.7,11,35,https://tiki.vn/sach-dac-nhan-tam-p274845339.html?spid=274845341
274546134,1,Sách Mèo chiến binh 6 - Thời khắc tăm tối,112000,160000,48,5.0,5,30,https://tiki.vn/sach-meo-chien-binh-6-thoi-khac-tam-toi-p274546134.html?spid=274546135
274545381,1,Sách Số Đỏ,51000,65000,72,5.0,10,22,https://tiki.vn/sach-so-do-p274545381.html?spid=274545384
274069251,1,Sách Sổ tay ăn dặm của mẹ,82600,118000,418,5.0,6,30,https://tiki.vn/sach-so-tay-an-dam-cua-me-p274069251.html?spid=274069256
273359952,101957,"Sách - Chánh niệm, Hỷ lạc và Giác ngộ - Thái Hà Books",179000,179000,44,5.0,3,0,https://tiki.vn/sach-chanh-niem-hy-lac-va-giac-ngo-thai-ha-books-p273359952.html?spid=273359953
272349560,1,Sách IELTS Writing Journey - From Basics To Band 6.0,199430,259000,1052,5.0,75,23,https://tiki.vn/sach-ielts-writing-journey-from-basics-to-band-6-0-p272349560.html?spid=272349562
270847918,1,Sách Lời Thú Tội Mới Của Một Sát Thủ Kinh Tế,163700,245000,783,4.7,529,33,https://tiki.vn/sach-loi-thu-toi-moi-cua-mot-sat-thu-kinh-te-p270847918.html?spid=270847921
263109178,1,Sách Những Tấm Lòng Cao Cả (Bìa Cứng) (Tái Bản),92000,135000,35,4.8,4,32,https://tiki.vn/sach-nhung-tam-long-cao-ca-bia-cung-tai-ban-p263109178.html?spid=263109180
217181701,64561,Dao rọc giấy Flexoffice FO-KN02,22300,22300,26,5.0,2,0,https://tiki.vn/dao-roc-giay-flexoffice-fo-kn02-p217181701.html?spid=217181702
199547425,1,Sách Kỷ Luật Tự Giác - Thói Quen Của Người Thành Công (Tái Bản),114800,159000,412,4.6,16,28,https://tiki.vn/sach-ky-luat-tu-giac-thoi-quen-cua-nguoi-thanh-cong-tai-ban-p199547425.html?spid=199547426
195954735,1,Sách Tam Tự Kinh (bìa mềm) - tái bản,80800,110000,245,5.0,17,27,https://tiki.vn/sach-tam-tu-kinh-bia-mem-tai-ban-p195954735.html?spid=195954736
181699634,1,Sách Tổng Thống K. Thứ Tư,143000,200000,340,4.8,64,29,https://tiki.vn/sach-tong-thong-k-thu-tu-p181699634.html?spid=181699635
173515418,1,Sách Đời Thay Đổi Khi Chúng Ta Thay Đổi 03. Trái Tim Sáng Suốt,56000,75000,178,5.0,10,25,https://tiki.vn/sach-doi-thay-doi-khi-chung-ta-thay-doi-03-trai-tim-sang-suot-p173515418.html?spid=173515420
157240665,1,"Ra Bờ Suối Ngắm Hoa Kèn Hồng (Truyện Dài-Nguyễn Nhật Ánh) - Bìa Mềm (Màu Hồng) (Tặng Kèm Bookmark Bồi Hai Mặt, Thiệp Trái Tim In Bài Thơ Của Tác Giả)",108000,145000,11775,5.0,2113,26,https://tiki.vn/ra-bo-suoi-ngam-hoa-ken-hong-truyen-dai-nguyen-nhat-anh-p157240665.html?spid=157240667
143186001,1,Sách Chiến Thắng Con Quỷ Trong Bạn - Bí Quyết Tự Do Và Thành Công (Tái Bản),84000,145000,4059,4.8,371,42,https://tiki.vn/sach-chien-thang-con-quy-trong-ban-bi-quyet-tu-do-va-thanh-cong-tai-ban-p143186001.html?spid=143186002
129381385,1,Cuốn Sách Tranh Đầu Tiên Về Cơ Thể (Ehon Nhật Bản),79800,99000,133,5.0,13,19,https://tiki.vn/cuon-sach-tranh-dau-tien-ve-co-the-ehon-nhat-ban-p129381385.html?spid=129381387
113655308,197,Giáo Trình Kinh Tế Chính Trị Mác – Lênin (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021,48000,48000,2307,5.0,417,0,https://tiki.vn/giao-trinh-kinh-te-chinh-tri-mac-lenin-danh-cho-bac-dai-hoc-he-khong-chuyen-ly-luan-chinh-tri-bo-moi-nam-2021-p113655308.html?spid=113655309
108327033,1,Sách Cẩm Nang Đầu Tư Và Quản Lý Tài Chính Cá Nhân,126700,169000,498,4.8,43,25,https://tiki.vn/sach-cam-nang-dau-tu-va-quan-ly-tai-chinh-ca-nhan-p108327033.html?spid=108327035
53728878,1,Sách Tối Đa Hóa Hiệu Suất Công Việc – Việc 12 Tháng Làm Trong 12 Tuần,118300,169000,1725,4.7,180,30,https://tiki.vn/sach-toi-da-hoa-hieu-suat-cong-viec-viec-12-thang-lam-trong-12-tuan-p53728878.html?spid=54056505
47068251,1,Sách Con Đường Heartfulness - Tim Thiền - Chuyển Hóa Tâm Hồn,81900,108000,334,5.0,18,24,https://tiki.vn/sach-con-duong-heartfulness-tim-thien-chuyen-hoa-tam-hon-p47068251.html?spid=47068252
12138656,1,Sách Nghệ Thuật Tư Duy Chiến Lược,160800,239000,3943,4.8,210,33,https://tiki.vn/sach-nghe-thuat-tu-duy-chien-luoc-p12138656.html?spid=12138657
11368965,7734,Combo Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm 1 MP3) và Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm 1 MP3) ( Tặng Kèm Viết ),320400,356000,4245,5.0,673,10,https://tiki.vn/combo-giao-trinh-chuan-hsk-1-bai-hoc-kem-1-mp3-va-giao-trinh-chuan-hsk-1-bai-tap-kem-1-mp3-tang-kem-viet-p11368965.html?spid=11368966
3472313,1,Sách Hãy Nhắm Mắt Khi Anh Đến 1 (Tái Bản 2018),106600,129000,1903,4.5,93,17,https://tiki.vn/sach-hay-nham-mat-khi-anh-den-1-tai-ban-2018-p3472313.html?spid=3488753
2812299,1,Sách Tiếng Nhật Cho Mọi Người - Sơ Cấp 1 - Bản Dịch Và Giải Thích Ngữ Pháp - Tiếng Việt (Bản Mới),74000,100000,8776,4.8,484,26,https://tiki.vn/sach-tieng-nhat-cho-moi-nguoi-so-cap-1-ban-dich-va-giai-thich-ngu-phap-tieng-viet-ban-moi-p2812299.html?spid=2812673
605949,1,Sách Thực Hành Phiên Dịch Anh-Việt Việt-Anh,162000,198000,190,5.0,14,18,https://tiki.vn/sach-thuc-hanh-phien-dich-anh-viet-viet-anh-p605949.html?spid=606110
278802389,1,Sách Ta Là Chúa Tể Độc Ác Của Đế Quốc Liên Thiên Hà (Tập 1),131000,149000,11,5.0,2,12,https://tiki.vn/sach-ta-la-chua-te-doc-ac-cua-de-quoc-lien-thien-ha-tap-1-p278802389.html?spid=278802613
